Fuel Type Code,City,State,Longitude,Latitude,Region
LPG,Jacksonville,FL,-81.619722,30.266176,Southeast
LPG,Jacksonville,FL,-81.810772,30.245775,Southeast
LPG,Jacksonville,FL,-81.761534,30.24627,Southeast
LPG,Lakeland,FL,-81.956768,28.066943,Southeast
LPG,Largo,FL,-82.729735,27.895075,Southeast
LPG,Leesburg,FL,-81.788827,28.823151,Southeast
LPG,Medley,FL,-80.324058,25.850412,Southeast
LPG,Miami,FL,-80.237393,25.809193,Southeast
LPG,Miami,FL,-80.300724,25.695005,Southeast
LPG,Miami Gardens,FL,-80.2459404,25.9420463,Southeast
LPG,Naples,FL,-81.779492,26.136499,Southeast
LPG,Neptune Beach,FL,-81.403556,30.323836,Southeast
LPG,New Smyrna Beach,FL,-80.938498,29.039594,Southeast
LPG,North Fort Myers,FL,-81.902683,26.710049,Southeast
LPG,North Miami Beach,FL,-80.154498,25.9264319,Southeast
LPG,North Port,FL,-82.244093,27.051098,Southeast
LPG,Ocala,FL,-82.14136409999999,29.1973521,Southeast
LPG,Ocoee,FL,-81.549227,28.550891,Southeast
LPG,Orange City,FL,-81.300692,28.923292,Southeast
LPG,Orange Park,FL,-81.75712,30.147268,Southeast
LPG,Orlando,FL,-81.397542,28.531442,Southeast
LPG,Orlando,FL,-81.460083,28.533569,Southeast
LPG,Orlando,FL,-81.403483,28.371288,Southeast
LPG,Orlando,FL,-81.287029,28.5515,Southeast
LPG,Orlando,FL,-81.206557,28.567367,Southeast
LPG,Orlando,FL,-81.400514,28.453064,Southeast
LPG,Palm Beach Gardens,FL,-80.077891,26.810936,Southeast
LPG,Panama City,FL,-85.676147,30.176841,Southeast
LPG,Pensacola,FL,-87.272571,30.428647,Southeast
LPG,Pensacola,FL,-87.221022,30.500421,Southeast
LPG,Perrine,FL,-80.3465368,25.6167374,Southeast
LPG,St. Augustine,FL,-81.3218754,29.8291908,Southeast
LPG,St. Petersburg,FL,-82.647251,27.856861,Southeast
LPG,St. Petersburg,FL,-82.6479347,27.7696479,Southeast
LPG,Sarasota,FL,-82.530664,27.282103,Southeast
LPG,Sarasota,FL,-82.566208,27.401043,Southeast
LPG,Tallahassee,FL,-84.322601,30.445337,Southeast
LPG,Tampa,FL,-82.534076,28.0246,Southeast
LPG,Tampa,FL,-82.509941,27.894709,Southeast
LPG,Tampa,FL,-82.550716,28.065009,Southeast
LPG,Tampa,FL,-82.458555,28.044965,Southeast
LPG,Tampa,FL,-82.394223,28.000727,Southeast
LPG,Titusville,FL,-80.826818,28.61589,Southeast
LPG,West Palm Beach,FL,-80.108779,26.707213,Southeast
LPG,Wilton Manors,FL,-80.13245,26.162786,Southeast
LPG,Winter Park,FL,-81.310118,28.611302,Southeast
E85,Lansing,MI,-84.512825,42.682453,Midwest
ELEC,Pukalani,HI,-156.330381,20.820561,West
ELEC,Pukalani,HI,-156.341567,20.838856,West
CNG,Sarasota,FL,-82.401347,27.349753,Southeast
CNG,St. Petersburg,FL,-82.65948,27.780216,Southeast
ELEC,Philadelphia,PA,-75.154625,39.948033,Northeast
ELEC,Kansas City,MO,-94.598068,39.078887,Midwest
ELEC,Coralville,IA,-91.560286,41.682534,Midwest
ELEC,Riverside,MO,-94.645725,39.169985,Midwest
ELEC,Rehoboth Beach,DE,-75.109848,38.715697,Southeast
ELEC,Dunkirk,MD,-76.656474,38.727007,Southeast
ELEC,HALETHORPE,MD,-76.69217,39.231848,Southeast
ELEC,Darlington,MD,-76.174479,39.655718,Southeast
ELEC,Sparks,NV,-119.734289,39.534422,West
ELEC,Byron Center,MI,-85.672558,42.810398,Midwest
ELEC,Raleigh,NC,-78.738174,35.795027,Southeast
ELEC,Prescott,AZ,-112.466839,34.546055,Southwest
ELEC,Linthicum Heights,MD,-76.645894,39.214402,Southeast
ELEC,Coulee City,WA,-119.287843,47.616684,West
ELEC,Lexington,VA,-79.439043,37.779904,Southeast
ELEC,Suwanee,GA,-84.06375,34.055372,Southeast
ELEC,Fredericksburg,TX,-98.873169,30.277466,Southwest
ELEC,Llano,TX,-98.686483,30.760105,Southwest
ELEC,St. Augustine,FL,-81.3180944,29.9043529,Southeast
ELEC,Santa Monica,CA,-118.481495,34.030445,West
ELEC,Plainville,CT,-72.8580302,41.6659341,Northeast
ELEC,Plainville,CT,-72.8670212999999,41.6717114,Northeast
ELEC,Seymour,CT,-73.075525,41.394315,Northeast
ELEC,Easton,CT,-73.297822,41.251966,Northeast
ELEC,Seattle,WA,-122.326393,47.609528,West
ELEC,Nottingham,MD,-76.462994,39.413183,Southeast
ELEC,Baltimore,MD,-76.563048,39.287182,Southeast
ELEC,Salt Lake City,UT,-111.886926,40.735711,West
E85,Hastings,MN,-92.852977,44.729001,Midwest
CNG,Napa,CA,-122.2655026,38.2356194,West
E85,Napa,CA,-122.2655026,38.2356194,West
LPG,Napa,CA,-122.2655026,38.2356194,West
ELEC,Lawrenceville,GA,-84.000113,33.979426,Southeast
ELEC,Orem,UT,-111.705425,40.280316,West
ELEC,Lenexa,KS,-94.735494,38.971296,Midwest
E85,Edmond,OK,-97.496058,35.626543,Southwest
ELEC,St. Paul,MN,-92.995996,45.050399,Midwest
ELEC,Newington,CT,-72.7214,41.6972,Northeast
ELEC,Eunice,LA,-92.442632,30.494393,Southeast
ELEC,Portland,ME,-70.259227,43.655543,Northeast
ELEC,Portland,ME,-70.256314,43.657334,Northeast
ELEC,Raymond,ME,-70.44176,43.935206,Northeast
ELEC,Redondo Beach,CA,-118.385595,33.833123,West
ELEC,West Palm Beach,FL,-80.055572,26.714169,Southeast
CNG,Springfield,PA,-75.352139,39.931979,Northeast
ELEC,Woodlawn,MD,-76.758445,39.32023,Southeast
ELEC,Minneapolis,MN,-93.277028,45.002323,Midwest
CNG,West Chester,PA,-75.583123,40.002337,Northeast
CNG,Georgetown,KY,-84.550775,38.273839,Southeast
E85,St. Paul,MN,-93.167616,44.926688,Midwest
E85,Isanti,MN,-93.235296,45.493469,Midwest
E85,Orlando,FL,-81.383534,28.450228,Southeast
E85,Round Rock,TX,-97.65026,30.54438,Southwest
E85,Palm Harbor,FL,-82.739445,28.066666,Southeast
CNG,Tulsa,OK,-95.995792,36.101103,Southwest
ELEC,Los Angeles,CA,-118.358158,34.072939,West
ELEC,Lawrenceville,GA,-84.052222,33.972818,Southeast
CNG,Oklahoma City,OK,-97.422948,35.392817,Southwest
CNG,Yukon,OK,-97.741089,35.478088,Southwest
CNG,Doraville,GA,-84.243862,33.89509,Southeast
CNG,Lompoc,CA,-120.452355,34.660758,West
CNG,Lompoc,CA,-120.452355,34.660758,West
ELEC,Arlington Heights,IL,-87.959151,42.103029,Midwest
ELEC,Mount Prospect,IL,-87.949087,42.079464,Midwest
ELEC,Elk Grove Village,IL,-87.997572,42.01231,Midwest
ELEC,Wheeling,IL,-87.937432,42.126875,Midwest
ELEC,Rolling Meadows,IL,-88.016289,42.065841,Midwest
E85,Richfield,MN,-93.308979,44.880154,Midwest
E85,Plainview,MN,-92.165581,44.160507,Midwest
CNG,Spokane,WA,-117.369438,47.666724,West
CNG,Dickson,TN,-87.382391,36.070478,Southeast
ELEC,Bainbridge Island,WA,-122.517509,47.62419,West
ELEC,Ramsey,NJ,-74.121976,41.056304,Northeast
ELEC,Nags Head,NC,-75.60263,35.913597,Southeast
E85,Bay City,TX,-95.926853,28.990749,Southwest
E85,Houston,TX,-95.214136,29.763496,Southwest
ELEC,North St Paul,MN,-92.991697,45.013696,Midwest
E85,Portland,TN,-86.513786,36.576089,Southeast
E85,Oldsmar,FL,-82.677444,28.042594,Southeast
LPG,Platteville,CO,-104.816231,40.231303,West
LPG,SeaTac,WA,-122.290928,47.460653,West
LPG,Port Orchard,WA,-122.667903,47.524563,West
E85,Corpus Christi,TX,-97.396891,27.778793,Southwest
LPG,Rochester,MN,-92.499313,44.038979,Midwest
E85,Cleburne,TX,-97.39057,32.38475,Southwest
LPG,Oklahoma City,OK,-97.51075,35.4633,Southwest
LPG,Oklahoma City,OK,-97.467311,35.507159,Southwest
LPG,Oklahoma City,OK,-97.619451,35.494423,Southwest
LPG,Stillwater,OK,-97.1368,36.11586,Southwest
LPG,Bensalem,PA,-74.946111,40.068786,Northeast
LPG,Bloomsburg,PA,-76.417362,41.010577,Northeast
LPG,Crum Lynne,PA,-75.332836,39.870604,Northeast
LPG,Easton,PA,-75.252201,40.688427,Northeast
LPG,Erie,PA,-80.127796,42.10278,Northeast
LPG,Feasterville,PA,-75.0108538,40.1553874,Northeast
LPG,Havertown,PA,-75.29569579762268,39.96901713491396,Northeast
LPG,Hazleton,PA,-75.965451,40.951684,Northeast
LPG,Horsham,PA,-75.138886,40.208494,Northeast
LPG,Kingston,PA,-75.885456,41.272553,Northeast
LPG,Langhorne,PA,-74.904103,40.163925,Northeast
LPG,Lebanon,PA,-76.43528,40.33815,Northeast
LPG,Levittown,PA,-74.840423,40.121564,Northeast
LPG,Mechanicsburg,PA,-76.957941,40.211053,Northeast
LPG,Monroeville,PA,-79.71003,40.430593,Northeast
LPG,Philadelphia,PA,-75.143064,40.001213,Northeast
LPG,Philadelphia,PA,-75.238154,40.059771,Northeast
LPG,Philadelphia,PA,-75.157036,40.067415,Northeast
LPG,Shamokin Dam,PA,-76.820993,40.848016,Northeast
LPG,Shillington,PA,-75.992051,40.301278,Northeast
LPG,York,PA,-76.751712,39.971312,Northeast
LPG,Sioux Falls,SD,-96.739517,43.544639,Midwest
LPG,Bismarck,ND,-100.768105,46.832299,Midwest
LPG,Fargo,ND,-96.803298,46.874649,Midwest
LPG,Grand Forks,ND,-97.049926,47.933129,Midwest
LPG,Huntington,WV,-82.430389,38.416063,Southeast
LPG,St. Albans,WV,-81.759732,38.362261,Southeast
ELEC,Carlton,OR,-123.100942,45.313977,West
ELEC,Redding,CA,-122.364311,40.571392,West
ELEC,Bridgeville,DE,-75.58873611,38.72345833,Southeast
ELEC,Baltimore,MD,-76.620394,39.288504,Southeast
ELEC,Frederick,MD,-77.413739,39.414063,Southeast
E85,Baytown,TX,-95.032598,29.78425,Southwest
E85,Burnet,TX,-98.235109,30.738678,Southwest
E85,Corpus Christi,TX,-97.346591,27.684617,Southwest
E85,Cypress,TX,-95.717742,29.896375,Southwest
E85,Houston,TX,-97.183721,31.462308,Southwest
E85,Houston,TX,-95.583982,29.938769,Southwest
E85,Killeen,TX,-97.747741609787,31.054344044199997,Southwest
E85,La Porte,TX,-95.099456,29.650965,Southwest
E85,Liberty,TX,-94.772918,30.076338,Southwest
E85,Lubbock,TX,-101.843876,33.564054,Southwest
E85,Magnolia,TX,-95.584099,30.220348,Southwest
E85,Pharr,TX,-98.179214,26.217668,Southwest
E85,Richmond,TX,-95.6876,29.698372,Southwest
E85,Rosenberg,TX,-95.772874,29.557397,Southwest
E85,Santo,TX,-98.111152,32.608137,Southwest
E85,Temple,TX,-97.375276,31.053034,Southwest
E85,Tomball,TX,-95.62533,30.067686,Southwest
E85,Waco,TX,-97.131606,31.519642,Southwest
E85,Waco,TX,-97.227144,31.625655,Southwest
E85,Willis,TX,-95.479273,30.423644,Southwest
E85,Lampasas,TX,-98.185508,31.075142,Southwest
E85,Odem,TX,-97.584681,27.947359,Southwest
E85,Pecos,TX,-103.478037,31.397848,Southwest
E85,Oswego,IL,-88.287695,41.7151,Midwest
E85,Hebron,OH,-82.485212,39.98032,Midwest
ELEC,Columbia,AL,-85.12553,31.215013,Southeast
CNG,Aberdeen,MD,-76.169957,39.497643,Southeast
CNG,McCook,IL,-87.818549,41.805516,Midwest
ELEC,Davenport,IA,-90.57509,41.559259,Midwest
ELEC,Pasadena,CA,-118.136558,34.145337,West
CNG,Westminster,CA,-117.994958,33.752501,West
CNG,Brazil,IN,-87.128195,39.446197,Midwest
ELEC,Baltimore,MD,-76.598315,39.285366,Southeast
ELEC,Woodland,CA,-121.77289,38.67843,West
ELEC,Woodland,CA,-121.77458,38.67913,West
ELEC,Greer,SC,-82.174835,34.889676,Southeast
ELEC,Greer,SC,-82.174953,34.889724,Southeast
E85,Des Moines,IA,-93.634306,41.593815,Midwest
ELEC,Anaheim,CA,-117.922193,33.807635,West
ELEC,Sacramento,CA,-121.497045,38.575965,West
ELEC,Castaic,CA,-118.616811,34.491866,West
ELEC,Compton,CA,-118.243988,33.870986,West
ELEC,Coronado,CA,-117.1303,32.62453,West
ELEC,Elk,CA,-123.718758,39.130281,West
ELEC,Elk Grove,CA,-121.394781,38.417314,West
ELEC,Elk Grove,CA,-121.394898,38.41816,West
ELEC,Encinitas,CA,-117.291461,33.045626,West
ELEC,Fresno,CA,-119.828227,36.757664,West
ELEC,Galt,CA,-121.305544,38.264827,West
ELEC,Glendale,CA,-118.216049,34.204535,West
ELEC,Hemet,CA,-116.967848,33.746962,West
ELEC,Little River,CA,-123.768462,39.27641,West
ELEC,Los Angeles,CA,-118.267077,34.055329,West
ELEC,Los Angeles,CA,-118.4831458,34.3105669,West
ELEC,Los Angeles,CA,-118.381799,34.074538,West
ELEC,Los Angeles,CA,-118.283976,34.148873,West
ELEC,Los Angeles,CA,-118.264153,34.053453,West
ELEC,Mendocino,CA,-123.814654,39.350629,West
ELEC,Orange,CA,-117.8634,33.817817,West
ELEC,Bethesda,MD,-77.096306,38.987342,Southeast
ELEC,Jupiter,FL,-80.299403,26.905786,Southeast
ELEC,Riviera Beach,FL,-80.054493,26.764803,Southeast
ELEC,Jensen Beach,FL,-80.243812,27.346601,Southeast
ELEC,Homestead,FL,-80.349986,25.448512,Southeast
ELEC,Oxnard,CA,-119.174557,34.197838,West
ELEC,Oxnard,CA,-119.179146,34.199732,West
ELEC,Pasadena,CA,-118.162644,34.143424,West
ELEC,Rancho Cordova,CA,-121.285008,38.589518,West
ELEC,Rancho Cordova,CA,-121.268335,38.598204,West
ELEC,Roseville,CA,-121.250657,38.747407,West
ELEC,West Sacramento,CA,-121.565487,38.587558,West
ELEC,Sacramento,CA,-121.345496,38.65041,West
ELEC,Sacramento,CA,-121.485754,38.519548,West
ELEC,Sacramento,CA,-121.4269360132752,38.55991966310581,West
ELEC,Sacramento,CA,-121.420606,38.55997,West
ELEC,Sacramento,CA,-121.425722,38.563944,West
CNG,Macon,GA,-83.58592,32.84618,Southeast
ELEC,Bothell,WA,-122.193075,47.759501,West
ELEC,Bothell,WA,-122.190719,47.757842,West
BD,Pittsburgh,PA,-79.905745,40.456422,Northeast
E85,Cape Coral,FL,-81.905875,26.681701,Southeast
CNG,Worcester,MA,-71.805502,42.251305,Northeast
LPG,Townsend,MT,-111.519022,46.316427,West
LPG,Belgrade,MT,-111.18431,45.775394,West
LPG,Olympia,WA,-122.897347,47.046279,West
LPG,Jamestown,ND,-98.691757,46.902392,Midwest
LPG,Irvine,KY,-83.97888,37.69549,Southeast
LPG,Springville,UT,-111.647455,40.149968,West
LPG,Perham,MN,-95.574103,46.588883,Midwest
LPG,Wellington,OH,-82.333979,41.172612,Midwest
LPG,Phoenix,AZ,-112.029583,33.448574,Southwest
LPG,Phoenix,AZ,-112.080062,33.424689,Southwest
LPG,Calhan,CO,-104.296188,39.035587,West
LPG,Centuria,WI,-92.551397,45.444623,Midwest
LPG,Burnsville,MN,-93.321083,44.774689,Midwest
LPG,Tucson,AZ,-110.916983,32.2509,Southwest
LPG,Tucson,AZ,-110.969292,32.178317,Southwest
LPG,Tucson,AZ,-110.874209,32.23651,Southwest
LPG,Yuma,AZ,-114.62357,32.701941,Southwest
LPG,Decatur,AL,-86.977255,34.579103,Southeast
LPG,Huntsville,AL,-86.617722,34.719604,Southeast
LPG,Mobile,AL,-88.100909,30.671251,Southeast
LPG,Montgomery,AL,-86.220535,32.346764,Southeast
LPG,Oxford,AL,-85.849577,33.605352,Southeast
LPG,Albany,GA,-84.168778,31.574869,Southeast
LPG,Athens,GA,-83.43763,33.945372,Southeast
LPG,Canton,GA,-84.416582,34.17343,Southeast
LPG,Clarkston,GA,-84.246772,33.802365,Southeast
LPG,College Park,GA,-84.470212,33.608665,Southeast
LPG,College Park,GA,-84.456031,33.616331,Southeast
LPG,Columbus,GA,-84.979317,32.46418,Southeast
LPG,Columbus,GA,-84.935654,32.479122,Southeast
LPG,Conyers,GA,-84.008626,33.655459,Southeast
LPG,Decatur,GA,-84.275641,33.716828,Southeast
LPG,Douglasville,GA,-84.76151,33.727005,Southeast
LPG,Forest Park,GA,-84.357459,33.635055,Southeast
LPG,Jonesboro,GA,-84.369817,33.555005,Southeast
LPG,Jonesboro,GA,-84.379206,33.518888,Southeast
LPG,Kennesaw,GA,-84.601783,34.002743,Southeast
LPG,Macon,GA,-83.622268,32.850625,Southeast
LPG,Marietta,GA,-84.513804,33.939454,Southeast
LPG,Rome,GA,-85.2372,34.271476,Southeast
LPG,Savannah,GA,-81.126537,31.997011,Southeast
LPG,Savannah,GA,-81.148733,32.054239,Southeast
LPG,Smyrna,GA,-84.539218,33.893786,Southeast
LPG,Snellville,GA,-84.015089,33.867989,Southeast
LPG,Woodstock,GA,-84.500605,34.085288,Southeast
LPG,Kansas City,KS,-94.696896,39.117645,Midwest
LPG,Lenexa,KS,-94.729774,38.961741,Midwest
LPG,Baltimore,MD,-76.636676,39.335997,Southeast
LPG,Baltimore,MD,-76.560048,39.332521,Southeast
LPG,Baltimore,MD,-76.561052,39.297399,Southeast
LPG,Baltimore,MD,-76.485388,39.332843,Southeast
LPG,Capitol Heights,MD,-76.855969,38.890119,Southeast
LPG,Frederick,MD,-77.426018,39.403247,Southeast
LPG,Landover,MD,-76.868411,38.94357,Southeast
LPG,Laurel,MD,-76.841393,39.106545,Southeast
LPG,Odenton,MD,-76.719901,39.095176,Southeast
LPG,Rockville,MD,-77.106596,39.054456,Southeast
LPG,Suitland,MD,-76.877577,38.826853,Southeast
LPG,Albuquerque,NM,-106.620392,35.115779,Southwest
LPG,Albuquerque,NM,-106.533429,35.102119,Southwest
LPG,Albuquerque,NM,-106.650121,35.107612,Southwest
LPG,Albuquerque,NM,-106.585747,35.126918,Southwest
LPG,Casa Grande,AZ,-111.689707,32.873847,Southwest
LPG,Chandler,AZ,-111.949548,33.306528,Southwest
LPG,Chandler,AZ,-111.840793,33.32692,Southwest
LPG,Flagstaff,AZ,-111.625991,35.194046,Southwest
LPG,Gilbert,AZ,-111.79089,33.37247,Southwest
LPG,Glendale,AZ,-112.202552,33.5243,Southwest
LPG,Marana,AZ,-111.077111,32.346737,Southwest
LPG,Peoria,AZ,-112.247597,33.638729,Southwest
LPG,Phoenix,AZ,-112.11819,33.567135,Southwest
LPG,Phoenix,AZ,-111.994149,33.509075,Southwest
LPG,Phoenix,AZ,-112.030818,33.465303,Southwest
LPG,Phoenix,AZ,-112.101399,33.639496,Southwest
LPG,Phoenix,AZ,-112.031753,33.673411,Southwest
LPG,Phoenix,AZ,-112.114416,33.682272,Southwest
LPG,Phoenix,AZ,-112.014079,33.634644,Southwest
LPG,Prescott,AZ,-112.42909,34.55323,Southwest
LPG,Scottsdale,AZ,-111.898965,33.626706,Southwest
ELEC,Ocala,FL,-82.206937,29.128832,Southeast
HY,Canton,OH,-81.36797,40.78093,Midwest
ELEC,Boynton Beach,FL,-80.061111,26.528333,Southeast
ELEC,Pismo Beach,CA,-120.64605,35.1459,West
ELEC,Round Rock,TX,-97.690992,30.540789,Southwest
ELEC,Long Beach,CA,-118.191749,33.767531,West
ELEC,Pismo Beach,CA,-120.690169,35.164971,West
ELEC,Baltimore,MD,-76.611345,39.29195,Southeast
ELEC,Clermont,FL,-81.68937,28.547344,Southeast
ELEC,Newnan,GA,-84.75228,33.39579,Southeast
ELEC,Lake Villa,IL,-88.000335,42.386748,Midwest
ELEC,Wayzata,MN,-93.48118,44.97191,Midwest
ELEC,Joplin,MO,-94.47713,37.064582,Midwest
ELEC,Egg Harbor Township,NJ,-74.616268,39.438013,Northeast
ELEC,Liverpool,NY,-76.242663,43.185219,Northeast
ELEC,Latham,NY,-73.754611,42.76943,Northeast
ELEC,Ardmore,OK,-97.162106,34.191851,Southwest
ELEC,South Jordan,UT,-111.89718,40.54882,West
ELEC,Parkersburg,WV,-81.540657,39.264226,Southeast
ELEC,Ardmore,OK,-97.162106,34.191851,Southwest
ELEC,Liverpool,NY,-76.242663,43.185219,Northeast
ELEC,Newnan,GA,-84.75228,33.39579,Southeast
ELEC,Clermont,FL,-81.68937,28.547344,Southeast
ELEC,South Jordan,UT,-111.89718,40.54882,West
ELEC,Wayzata,MN,-93.48118,44.97191,Midwest
ELEC,Lake Villa,IL,-88.000335,42.386748,Midwest
ELEC,Storrs,CT,-72.258277,41.809176,Northeast
ELEC,Enfield,CT,-72.5697849,42.0000268,Northeast
ELEC,Kent,CT,-73.47251,41.727419,Northeast
ELEC,Newington,CT,-72.721392,41.696446,Northeast
ELEC,Putnam,CT,-71.9105761999999,41.914329,Northeast
ELEC,Atlanta,GA,-84.398674,33.755638,Southeast
ELEC,Austin,TX,-97.807977,30.337931,Southwest
ELEC,Silver Spring,MD,-77.029076,38.988103,Southeast
ELEC,Bethesda,MD,-77.091446,38.984088,Southeast
ELEC,Manchester,CT,-72.490259,41.766005,Northeast
ELEC,Berthoud,CO,-105.1046104105,40.30339304,West
ELEC,Salt Lake City,UT,-111.901715,40.731465,West
ELEC,Baltimore,MD,-76.616977,39.293793,Southeast
ELEC,Boise,ID,-116.27613,43.601335,West
ELEC,Boise,ID,-116.276756,43.600934,West
ELEC,Boise,ID,-116.278943,43.601185,West
ELEC,New Century,KS,-94.896928,38.831425,Midwest
ELEC,Kansas City,MO,-94.587302,39.07605,Midwest
ELEC,Arlington,VA,-77.08202,38.891871,Southeast
E85,Pasadena,TX,-95.193147,29.691584,Southwest
CNG,Milwaukee,WI,-87.95114243068849,43.09717946830646,Midwest
ELEC,San Diego,CA,-117.176837,32.735306,West
ELEC,San Diego,CA,-117.1581012,32.7476731,West
ELEC,Santa Barbara,CA,-119.68182,34.423434,West
ELEC,Woodland,CA,-121.794707,38.658128,West
ELEC,Woodland,CA,-121.822455,38.642231,West
ELEC,Woodland,CA,-121.786232,38.686897,West
ELEC,Woodland,CA,-121.766289,38.676196,West
ELEC,Woodland,CA,-121.79905,38.683943,West
ELEC,Woodland,CA,-121.794558,38.669819,West
ELEC,Woodland,CA,-121.739798,38.671075,West
ELEC,Charlotte,NC,-80.81217,35.053318,Southeast
ELEC,Washington,DC,-77.019678,38.885599,Northeast
ELEC,San Francisco,CA,-122.429484,37.803955,West
ELEC,San Francisco,CA,-122.4310408,37.8067536,West
ELEC,Stinson Beach,CA,-122.639414,37.896506,West
ELEC,Baltimore,MD,-76.618742,39.289385,Southeast
E85,Benson,NC,-78.57871,35.51637,Southeast
E85,Hammond,IN,-87.46202,41.5954,Midwest
E85,Murfreesboro,TN,-86.381832,35.896796,Southeast
E85,Creighton,NE,-97.901628,42.466186,Midwest
E85,Norcross,GA,-84.237605,33.942355,Southeast
ELEC,Clinton,MO,-93.775712,38.366953,Midwest
ELEC,Niles,MI,-86.25175,41.829209,Midwest
ELEC,Niles,MI,-86.257139,41.83037,Midwest
ELEC,Niles,MI,-86.259229,41.830596,Midwest
ELEC,Frederick,CO,-104.947547,40.1023,West
ELEC,Frederick,CO,-104.9411,40.098005,West
ELEC,Tahoe City,CA,-120.14823,39.166653,West
ELEC,Torrance,CA,-118.340521,33.844753,West
ELEC,Gladstone,MO,-94.54773,39.224513,Midwest
LNG,George West,TX,-98.151449,28.376429,Southwest
ELEC,Minneapolis,MN,-93.283691,45.048396,Midwest
ELEC,Silver Spring,MD,-77.031179,38.996811,Southeast
ELEC,Wheaton-Glenmont,MD,-77.04886,39.04017,Southeast
ELEC,Atlanta,GA,-84.304817,33.848618,Southeast
ELEC,Lenexa,KS,-94.728159,38.958287,Midwest
ELEC,Shawnee,KS,-94.774254,39.010889,Midwest
ELEC,Nevada,MO,-94.327206,37.83352,Midwest
ELEC,Shawnee,KS,-94.741467,39.015511,Midwest
ELEC,Nashville,TN,-86.815539,36.156447,Southeast
ELEC,Richmond,MO,-93.961773,39.264101,Midwest
ELEC,Maryville,MO,-94.871217,40.330883,Midwest
ELEC,Fort Wayne,IN,-85.215269,41.074435,Midwest
ELEC,Conshohocken,PA,-75.3094180018524,40.10317294936293,Northeast
ELEC,Shawnee,KS,-94.714237,38.993727,Midwest
ELEC,Oak Grove,MO,-94.122835,39.015242,Midwest
ELEC,Overland Park,KS,-94.668062,38.842591,Midwest
ELEC,Sedalia,MO,-93.27146,38.707905,Midwest
ELEC,Saint Joseph,MO,-94.813158,39.809862,Midwest
ELEC,Blue Springs,MO,-94.244252,39.023758,Midwest
ELEC,Olathe,KS,-94.800392,38.85368,Midwest
ELEC,Kansas City,MO,-94.444493,39.045305,Midwest
CNG,Columbus,GA,-84.966781,32.440098,Southeast
LPG,Sarasota,FL,-82.546491,27.423412,Southeast
LPG,Sandusky,OH,-82.75331060845946,41.42413119599475,Midwest
LPG,Ottumwa,IA,-92.438507,41.047491,Midwest
LPG,Salt Lake City,UT,-111.938329,40.745644,West
LPG,Salt Lake City,UT,-111.932609,40.772746,West
LPG,Albany,OR,-123.075325,44.636958,West
E85,Houston,TX,-95.249285,30.070801,Southwest
ELEC,Irvine,CA,-117.778087,33.65408,West
ELEC,Novato,CA,-122.514066,38.057367,West
ELEC,Novato,CA,-122.513464,38.058125,West
ELEC,Novato,CA,-122.514276,38.059185,West
ELEC,Sacramento,CA,-121.535361,38.618916,West
ELEC,San Diego,CA,-117.249228,32.78254,West
ELEC,San Diego,CA,-117.217379,32.931292,West
E85,Fort Lauderdale,FL,-80.155508,26.187291,Southeast
LPG,Waller,TX,-95.866632,30.06666,Southwest
E85,Denton,TX,-97.169751,33.230632,Southwest
LPG,Lakewood,CO,-105.052759,39.696472,West
LPG,Lakewood,CO,-105.135894,39.711526,West
LPG,Highlands Ranch,CO,-104.967494,39.565176,West
LPG,Littleton,CO,-105.011854,39.628338,West
LPG,Fort Collins,CO,-105.076531,40.501741,West
LPG,Aurora,CO,-104.790112,39.702402,West
LPG,Springfield,IL,-89.640783,39.757235,Midwest
LPG,Palatine,IL,-88.014532,42.13867,Midwest
LPG,Aurora,IL,-88.320105,41.785023,Midwest
LPG,Park Forest,IL,-87.674801,41.497916,Midwest
LPG,Peoria,IL,-89.615106,40.731168,Midwest
LPG,Chicago,IL,-87.651256,41.955969,Midwest
LPG,Carbondale,IL,-89.217617,37.732537,Midwest
LPG,Crystal Lake,IL,-88.286145,42.227399,Midwest
LPG,Chicago,IL,-87.7411,41.80742,Midwest
LPG,East Alton,IL,-90.117427,38.881907,Midwest
LPG,Loves Park,IL,-89.03631,42.314748,Midwest
LPG,Forest Park,IL,-87.805116,41.872554,Midwest
LPG,Morton Grove,IL,-87.798541,42.044512,Midwest
LPG,Milwaukee,WI,-87.910712,43.015786,Midwest
LPG,Madison,WI,-89.308259,43.086271,Midwest
LPG,Madison,WI,-89.458388,43.034422,Midwest
LPG,Milwaukee,WI,-87.983997,43.147587,Midwest
LPG,Madison,WI,-89.393401,43.069056,Midwest
LPG,Green Bay,WI,-88.00608,44.514978,Midwest
LPG,Milwaukee,WI,-88.008972,43.095126,Midwest
LPG,West Allis,WI,-88.045801,43.021356,Midwest
ELEC,Louisville,KY,-85.642393,38.229284,Southeast
ELEC,Louisville,KY,-85.64326,38.235498,Southeast
ELEC,Mason,OH,-84.371484,39.37044,Midwest
ELEC,South Burlington,VT,-73.21022,44.428787,Northeast
ELEC,Colchester,VT,-73.155891,44.496799,Northeast
ELEC,Tulsa,OK,-95.885168,36.027467,Southwest
ELEC,Baltimore,MD,-76.610935,39.302532,Southeast
ELEC,Philadelphia,PA,-75.241638,39.878061,Northeast
LPG,Burlington,WA,-122.333177,48.488786,West
ELEC,Atlanta,GA,-84.3063,33.846544,Southeast
ELEC,Oneonta,NY,-75.065723,42.469481,Northeast
